file,class
dataset/previous/00000022_NO_05.wav,previous
dataset/previous/00000022_NO_06.wav,previous
dataset/previous/00000022_NO_07.wav,previous
dataset/previous/00000022_NO_08.wav,previous
dataset/previous/00000022_NO_09.wav,previous
dataset/previous/00000022_NO_10.wav,previous
dataset/previous/00000009_NO_01.wav,previous
dataset/previous/00000009_NO_02.wav,previous
dataset/previous/00000009_NO_03.wav,previous
dataset/previous/00000009_NO_04.wav,previous
dataset/previous/00000009_NO_05.wav,previous
dataset/previous/00000009_NO_06.wav,previous
dataset/previous/00000009_NO_07.wav,previous
dataset/previous/00000009_NO_08.wav,previous
dataset/previous/00000009_NO_09.wav,previous
dataset/previous/00000009_NO_10.wav,previous
dataset/previous/00000005_NO_01.wav,previous
dataset/previous/00000005_NO_02.wav,previous
dataset/previous/00000005_NO_03.wav,previous
dataset/previous/00000005_NO_04.wav,previous
dataset/previous/00000005_NO_05.wav,previous
dataset/previous/00000005_NO_06.wav,previous
dataset/previous/00000005_NO_07.wav,previous
dataset/previous/00000005_NO_08.wav,previous
dataset/previous/00000005_NO_09.wav,previous
dataset/previous/00000005_NO_10.wav,previous
dataset/previous/00000027_NO_01.wav,previous
dataset/previous/00000027_NO_02.wav,previous
dataset/previous/00000027_NO_03.wav,previous
dataset/previous/00000027_NO_04.wav,previous
dataset/previous/00000027_NO_05.wav,previous
dataset/previous/00000027_NO_06.wav,previous
dataset/previous/00000027_NO_07.wav,previous
dataset/previous/00000027_NO_08.wav,previous
dataset/previous/00000027_NO_09.wav,previous
dataset/previous/00000027_NO_10.wav,previous
dataset/previous/00000011_NO_01.wav,previous
dataset/previous/00000011_NO_02.wav,previous
dataset/previous/00000011_NO_03.wav,previous
dataset/previous/00000011_NO_04.wav,previous
dataset/previous/00000011_NO_05.wav,previous
dataset/previous/00000011_NO_06.wav,previous
dataset/previous/00000011_NO_07.wav,previous
dataset/previous/00000011_NO_08.wav,previous
dataset/previous/00000011_NO_09.wav,previous
dataset/previous/00000011_NO_10.wav,previous
dataset/previous/00000023_NO_01.wav,previous
dataset/previous/00000023_NO_02.wav,previous
dataset/previous/00000023_NO_03.wav,previous
dataset/previous/00000023_NO_04.wav,previous
dataset/previous/00000023_NO_05.wav,previous
dataset/previous/00000023_NO_06.wav,previous
dataset/previous/00000023_NO_07.wav,previous
dataset/previous/00000023_NO_08.wav,previous
dataset/previous/00000023_NO_09.wav,previous
dataset/previous/00000023_NO_10.wav,previous
dataset/previous/00000001_NO_01.wav,previous
dataset/previous/00000001_NO_02.wav,previous
dataset/previous/00000001_NO_03.wav,previous
dataset/previous/00000001_NO_04.wav,previous
dataset/previous/00000001_NO_05.wav,previous
dataset/previous/00000001_NO_06.wav,previous
dataset/previous/00000001_NO_07.wav,previous
dataset/previous/00000001_NO_08.wav,previous
dataset/previous/00000001_NO_09.wav,previous
dataset/previous/00000001_NO_10.wav,previous
dataset/previous/00000019_NO_01.wav,previous
dataset/previous/00000019_NO_02.wav,previous
dataset/previous/00000019_NO_03.wav,previous
dataset/previous/00000019_NO_04.wav,previous
dataset/previous/00000019_NO_05.wav,previous
dataset/previous/00000019_NO_06.wav,previous
dataset/previous/00000019_NO_07.wav,previous
dataset/previous/00000019_NO_08.wav,previous
dataset/previous/00000019_NO_09.wav,previous
dataset/previous/00000019_NO_10.wav,previous
dataset/previous/00000029_NO_01.wav,previous
dataset/previous/00000029_NO_02.wav,previous
dataset/previous/00000029_NO_03.wav,previous
dataset/previous/00000029_NO_04.wav,previous
dataset/previous/00000029_NO_05.wav,previous
dataset/previous/00000029_NO_06.wav,previous
dataset/previous/00000029_NO_07.wav,previous
dataset/previous/00000029_NO_08.wav,previous
dataset/previous/00000029_NO_09.wav,previous
dataset/previous/00000029_NO_10.wav,previous
dataset/previous/00000018_NO_01.wav,previous
dataset/previous/00000018_NO_02.wav,previous
dataset/previous/00000018_NO_03.wav,previous
dataset/previous/00000018_NO_04.wav,previous
dataset/previous/00000018_NO_05.wav,previous
dataset/previous/00000018_NO_06.wav,previous
dataset/previous/00000018_NO_07.wav,previous
dataset/previous/00000018_NO_08.wav,previous
dataset/previous/00000018_NO_09.wav,previous
dataset/previous/00000018_NO_10.wav,previous
dataset/previous/00000015_NO_01.wav,previous
dataset/previous/00000015_NO_02.wav,previous
dataset/previous/00000015_NO_03.wav,previous
dataset/previous/00000015_NO_04.wav,previous
dataset/previous/00000015_NO_05.wav,previous
dataset/previous/00000015_NO_06.wav,previous
dataset/previous/00000015_NO_07.wav,previous
dataset/previous/00000015_NO_08.wav,previous
dataset/previous/00000015_NO_09.wav,previous
dataset/previous/00000015_NO_10.wav,previous
dataset/previous/00000016_NO_01.wav,previous
dataset/previous/00000016_NO_02.wav,previous
dataset/previous/00000016_NO_03.wav,previous
dataset/previous/00000016_NO_04.wav,previous
dataset/previous/00000016_NO_05.wav,previous
dataset/previous/00000016_NO_06.wav,previous
dataset/previous/00000016_NO_07.wav,previous
dataset/previous/00000016_NO_08.wav,previous
dataset/previous/00000016_NO_09.wav,previous
dataset/previous/00000016_NO_10.wav,previous
dataset/previous/00000024_NO_01.wav,previous
dataset/previous/00000024_NO_02.wav,previous
dataset/previous/00000024_NO_03.wav,previous
dataset/previous/00000024_NO_04.wav,previous
dataset/previous/00000024_NO_05.wav,previous
dataset/previous/00000024_NO_06.wav,previous
dataset/previous/00000024_NO_07.wav,previous
dataset/previous/00000024_NO_08.wav,previous
dataset/previous/00000024_NO_09.wav,previous
dataset/previous/00000024_NO_10.wav,previous
dataset/previous/00000006_NO_01.wav,previous
dataset/previous/00000006_NO_02.wav,previous
dataset/previous/00000006_NO_03.wav,previous
dataset/previous/00000006_NO_04.wav,previous
dataset/previous/00000006_NO_05.wav,previous
dataset/previous/00000006_NO_06.wav,previous
dataset/previous/00000006_NO_07.wav,previous
dataset/previous/00000006_NO_08.wav,previous
dataset/previous/00000006_NO_09.wav,previous
dataset/previous/00000006_NO_10.wav,previous
dataset/receive/00000030_NO_01.wav,receive
dataset/receive/00000030_NO_02.wav,receive
dataset/receive/00000030_NO_03.wav,receive
dataset/receive/00000030_NO_04.wav,receive
dataset/receive/00000030_NO_05.wav,receive
dataset/receive/00000030_NO_06.wav,receive
dataset/receive/00000030_NO_07.wav,receive
dataset/receive/00000030_NO_08.wav,receive
dataset/receive/00000030_NO_09.wav,receive
dataset/receive/00000030_NO_10.wav,receive
dataset/receive/00000013_NO_01.wav,receive
dataset/receive/00000013_NO_02.wav,receive
dataset/receive/00000013_NO_03.wav,receive
dataset/receive/00000013_NO_04.wav,receive
dataset/receive/00000013_NO_05.wav,receive
dataset/receive/00000013_NO_06.wav,receive
dataset/receive/00000013_NO_07.wav,receive
dataset/receive/00000013_NO_08.wav,receive
dataset/receive/00000013_NO_09.wav,receive
dataset/receive/00000013_NO_10.wav,receive
dataset/receive/00000017_NO_01.wav,receive
dataset/receive/00000017_NO_02.wav,receive
dataset/receive/00000017_NO_03.wav,receive
dataset/receive/00000017_NO_04.wav,receive
dataset/receive/00000017_NO_05.wav,receive
dataset/receive/00000017_NO_06.wav,receive
dataset/receive/00000017_NO_07.wav,receive
dataset/receive/00000017_NO_08.wav,receive
dataset/receive/00000017_NO_09.wav,receive
dataset/receive/00000017_NO_10.wav,receive
dataset/receive/00000020_NO_01.wav,receive
dataset/receive/00000020_NO_02.wav,receive
dataset/receive/00000020_NO_03.wav,receive
dataset/receive/00000020_NO_04.wav,receive
dataset/receive/00000020_NO_05.wav,receive
dataset/receive/00000020_NO_06.wav,receive
dataset/receive/00000020_NO_07.wav,receive
dataset/receive/00000020_NO_08.wav,receive
dataset/receive/00000020_NO_09.wav,receive
dataset/receive/00000020_NO_10.wav,receive
dataset/receive/00000022_NO_01.wav,receive
dataset/receive/00000022_NO_02.wav,receive
dataset/receive/00000022_NO_03.wav,receive
dataset/receive/00000022_NO_04.wav,receive
dataset/receive/00000022_NO_05.wav,receive
dataset/receive/00000022_NO_06.wav,receive
dataset/receive/00000022_NO_07.wav,receive
dataset/receive/00000022_NO_08.wav,receive
dataset/receive/00000022_NO_09.wav,receive
dataset/receive/00000022_NO_10.wav,receive
dataset/receive/00000009_NO_01.wav,receive
dataset/receive/00000009_NO_02.wav,receive
dataset/receive/00000009_NO_03.wav,receive
dataset/receive/00000009_NO_04.wav,receive
dataset/receive/00000009_NO_05.wav,receive
dataset/receive/00000009_NO_06.wav,receive
dataset/receive/00000009_NO_07.wav,receive
dataset/receive/00000009_NO_08.wav,receive
dataset/receive/00000009_NO_09.wav,receive
dataset/receive/00000009_NO_10.wav,receive
dataset/receive/00000005_NO_01.wav,receive
dataset/receive/00000005_NO_02.wav,receive
dataset/receive/00000005_NO_03.wav,receive
dataset/receive/00000005_NO_04.wav,receive
dataset/receive/00000005_NO_05.wav,receive
dataset/receive/00000005_NO_06.wav,receive
dataset/receive/00000005_NO_07.wav,receive
dataset/receive/00000005_NO_08.wav,receive
dataset/receive/00000005_NO_09.wav,receive
dataset/receive/00000005_NO_10.wav,receive
dataset/receive/00000027_NO_01.wav,receive
dataset/receive/00000027_NO_02.wav,receive
dataset/receive/00000027_NO_03.wav,receive
dataset/receive/00000027_NO_04.wav,receive
dataset/receive/00000027_NO_05.wav,receive
dataset/receive/00000027_NO_06.wav,receive
dataset/receive/00000027_NO_07.wav,receive
dataset/receive/00000027_NO_08.wav,receive
dataset/receive/00000027_NO_09.wav,receive
dataset/receive/00000027_NO_10.wav,receive
dataset/receive/00000011_NO_01.wav,receive
dataset/receive/00000011_NO_02.wav,receive
dataset/receive/00000011_NO_03.wav,receive
dataset/receive/00000011_NO_04.wav,receive
dataset/receive/00000011_NO_05.wav,receive
dataset/receive/00000011_NO_06.wav,receive
dataset/receive/00000011_NO_07.wav,receive
dataset/receive/00000011_NO_08.wav,receive
dataset/receive/00000011_NO_09.wav,receive
dataset/receive/00000011_NO_10.wav,receive
dataset/receive/00000023_NO_01.wav,receive
dataset/receive/00000023_NO_02.wav,receive
dataset/receive/00000023_NO_03.wav,receive
dataset/receive/00000023_NO_04.wav,receive
dataset/receive/00000023_NO_05.wav,receive
dataset/receive/00000023_NO_06.wav,receive
dataset/receive/00000023_NO_07.wav,receive
dataset/receive/00000023_NO_08.wav,receive
dataset/receive/00000023_NO_09.wav,receive
dataset/receive/00000023_NO_10.wav,receive
dataset/receive/00000001_NO_01.wav,receive
dataset/receive/00000001_NO_02.wav,receive
dataset/receive/00000001_NO_03.wav,receive
dataset/receive/00000001_NO_04.wav,receive
dataset/receive/00000001_NO_05.wav,receive
dataset/receive/00000001_NO_06.wav,receive
dataset/receive/00000001_NO_07.wav,receive
dataset/receive/00000001_NO_08.wav,receive
dataset/receive/00000001_NO_09.wav,receive
dataset/receive/00000001_NO_10.wav,receive
dataset/receive/00000019_NO_01.wav,receive
dataset/receive/00000019_NO_02.wav,receive
dataset/receive/00000019_NO_03.wav,receive
dataset/receive/00000019_NO_04.wav,receive
dataset/receive/00000019_NO_05.wav,receive
dataset/receive/00000019_NO_06.wav,receive
dataset/receive/00000019_NO_07.wav,receive
dataset/receive/00000019_NO_08.wav,receive
dataset/receive/00000019_NO_09.wav,receive
dataset/receive/00000019_NO_10.wav,receive
dataset/receive/00000029_NO_01.wav,receive
dataset/receive/00000029_NO_02.wav,receive
dataset/receive/00000029_NO_03.wav,receive
dataset/receive/00000029_NO_04.wav,receive
dataset/receive/00000029_NO_05.wav,receive
dataset/receive/00000029_NO_06.wav,receive
dataset/receive/00000029_NO_07.wav,receive
dataset/receive/00000029_NO_08.wav,receive
dataset/receive/00000029_NO_09.wav,receive
dataset/receive/00000029_NO_10.wav,receive
dataset/receive/00000018_NO_01.wav,receive
dataset/receive/00000018_NO_02.wav,receive
dataset/receive/00000018_NO_03.wav,receive
dataset/receive/00000018_NO_04.wav,receive
dataset/receive/00000018_NO_05.wav,receive
dataset/receive/00000018_NO_06.wav,receive
dataset/receive/00000018_NO_07.wav,receive
dataset/receive/00000018_NO_08.wav,receive
dataset/receive/00000018_NO_09.wav,receive
dataset/receive/00000018_NO_10.wav,receive
dataset/receive/00000015_NO_01.wav,receive
dataset/receive/00000015_NO_02.wav,receive
dataset/receive/00000015_NO_03.wav,receive
dataset/receive/00000015_NO_04.wav,receive
dataset/receive/00000015_NO_05.wav,receive
dataset/receive/00000015_NO_06.wav,receive
dataset/receive/00000015_NO_07.wav,receive
dataset/receive/00000015_NO_08.wav,receive
dataset/receive/00000015_NO_09.wav,receive
dataset/receive/00000015_NO_10.wav,receive
dataset/receive/00000016_NO_01.wav,receive
dataset/receive/00000016_NO_02.wav,receive
dataset/receive/00000016_NO_03.wav,receive
dataset/receive/00000016_NO_04.wav,receive
dataset/receive/00000016_NO_05.wav,receive
dataset/receive/00000016_NO_06.wav,receive
dataset/receive/00000016_NO_07.wav,receive
dataset/receive/00000016_NO_08.wav,receive
dataset/receive/00000016_NO_09.wav,receive
dataset/receive/00000016_NO_10.wav,receive
dataset/receive/00000024_NO_01.wav,receive
dataset/receive/00000024_NO_02.wav,receive
dataset/receive/00000024_NO_03.wav,receive
dataset/receive/00000024_NO_04.wav,receive
dataset/receive/00000024_NO_05.wav,receive
dataset/receive/00000024_NO_06.wav,receive
dataset/receive/00000024_NO_07.wav,receive
dataset/receive/00000024_NO_08.wav,receive
dataset/receive/00000024_NO_09.wav,receive
dataset/receive/00000024_NO_10.wav,receive
dataset/receive/00000006_NO_01.wav,receive
dataset/receive/00000006_NO_02.wav,receive
dataset/receive/00000006_NO_03.wav,receive
dataset/receive/00000006_NO_04.wav,receive
dataset/receive/00000006_NO_05.wav,receive
dataset/receive/00000006_NO_06.wav,receive
dataset/receive/00000006_NO_07.wav,receive
dataset/receive/00000006_NO_08.wav,receive
dataset/receive/00000006_NO_09.wav,receive
dataset/receive/00000006_NO_10.wav,receive
dataset/record/00000030_NO_01.wav,record
dataset/record/00000030_NO_02.wav,record
dataset/record/00000030_NO_03.wav,record
dataset/record/00000030_NO_04.wav,record
dataset/record/00000030_NO_05.wav,record
dataset/record/00000030_NO_06.wav,record
dataset/record/00000030_NO_07.wav,record
dataset/record/00000030_NO_08.wav,record
dataset/record/00000030_NO_09.wav,record
dataset/record/00000030_NO_10.wav,record
dataset/record/00000013_NO_01.wav,record
dataset/record/00000013_NO_02.wav,record
dataset/record/00000013_NO_03.wav,record
dataset/record/00000013_NO_04.wav,record
dataset/record/00000013_NO_05.wav,record
dataset/record/00000013_NO_06.wav,record
dataset/record/00000013_NO_07.wav,record
dataset/record/00000013_NO_08.wav,record
dataset/record/00000013_NO_09.wav,record
dataset/record/00000013_NO_10.wav,record
dataset/record/00000017_NO_01.wav,record
dataset/record/00000017_NO_02.wav,record
dataset/record/00000017_NO_03.wav,record
dataset/record/00000017_NO_04.wav,record
dataset/record/00000017_NO_05.wav,record
dataset/record/00000017_NO_06.wav,record
dataset/record/00000017_NO_07.wav,record
dataset/record/00000017_NO_08.wav,record
dataset/record/00000017_NO_09.wav,record
dataset/record/00000017_NO_10.wav,record
dataset/record/00000020_NO_01.wav,record
dataset/record/00000020_NO_02.wav,record
dataset/record/00000020_NO_03.wav,record
dataset/record/00000020_NO_04.wav,record
dataset/record/00000020_NO_05.wav,record
dataset/record/00000020_NO_06.wav,record
dataset/record/00000020_NO_07.wav,record
dataset/record/00000020_NO_08.wav,record
dataset/record/00000020_NO_09.wav,record
dataset/record/00000020_NO_10.wav,record
dataset/record/00000022_NO_01.wav,record
dataset/record/00000022_NO_02.wav,record
dataset/record/00000022_NO_03.wav,record
dataset/record/00000022_NO_04.wav,record
dataset/record/00000022_NO_05.wav,record
dataset/record/00000022_NO_06.wav,record
dataset/record/00000022_NO_07.wav,record
dataset/record/00000022_NO_08.wav,record
dataset/record/00000022_NO_09.wav,record
dataset/record/00000022_NO_10.wav,record
dataset/record/00000009_NO_01.wav,record
dataset/record/00000009_NO_02.wav,record
dataset/record/00000009_NO_03.wav,record
dataset/record/00000009_NO_04.wav,record
dataset/record/00000009_NO_05.wav,record
dataset/record/00000009_NO_06.wav,record
dataset/record/00000009_NO_07.wav,record
dataset/record/00000009_NO_08.wav,record
dataset/record/00000009_NO_09.wav,record
dataset/record/00000009_NO_10.wav,record
dataset/record/00000005_NO_01.wav,record
dataset/record/00000005_NO_02.wav,record
dataset/record/00000005_NO_03.wav,record
dataset/record/00000005_NO_04.wav,record
dataset/record/00000005_NO_05.wav,record
dataset/record/00000005_NO_06.wav,record
dataset/record/00000005_NO_07.wav,record
dataset/record/00000005_NO_08.wav,record
dataset/record/00000005_NO_09.wav,record
dataset/record/00000005_NO_10.wav,record
dataset/record/00000027_NO_01.wav,record
dataset/record/00000027_NO_02.wav,record
dataset/record/00000027_NO_03.wav,record
dataset/record/00000027_NO_04.wav,record
dataset/record/00000027_NO_05.wav,record
dataset/record/00000027_NO_06.wav,record
dataset/record/00000027_NO_07.wav,record
dataset/record/00000027_NO_08.wav,record
dataset/record/00000027_NO_09.wav,record
dataset/record/00000027_NO_10.wav,record
dataset/record/00000011_NO_01.wav,record
dataset/record/00000011_NO_02.wav,record
dataset/record/00000011_NO_03.wav,record
dataset/record/00000011_NO_04.wav,record
dataset/record/00000011_NO_05.wav,record
dataset/record/00000011_NO_06.wav,record
dataset/record/00000011_NO_07.wav,record
dataset/record/00000011_NO_08.wav,record
dataset/record/00000011_NO_09.wav,record
dataset/record/00000011_NO_10.wav,record
dataset/record/00000023_NO_01.wav,record
dataset/record/00000023_NO_02.wav,record
dataset/record/00000023_NO_03.wav,record
dataset/record/00000023_NO_04.wav,record
dataset/record/00000023_NO_05.wav,record
dataset/record/00000023_NO_06.wav,record
dataset/record/00000023_NO_07.wav,record
dataset/record/00000023_NO_08.wav,record
dataset/record/00000023_NO_09.wav,record
dataset/record/00000023_NO_10.wav,record
dataset/record/00000001_NO_01.wav,record
dataset/record/00000001_NO_02.wav,record
dataset/record/00000001_NO_03.wav,record
dataset/record/00000001_NO_04.wav,record
dataset/record/00000001_NO_05.wav,record
dataset/record/00000001_NO_06.wav,record
dataset/record/00000001_NO_07.wav,record
dataset/record/00000001_NO_08.wav,record
dataset/record/00000001_NO_09.wav,record
dataset/record/00000001_NO_10.wav,record
dataset/record/00000019_NO_01.wav,record
dataset/record/00000019_NO_02.wav,record
dataset/record/00000019_NO_03.wav,record
dataset/record/00000019_NO_04.wav,record
dataset/record/00000019_NO_05.wav,record
dataset/record/00000019_NO_06.wav,record
dataset/record/00000019_NO_07.wav,record
dataset/record/00000019_NO_08.wav,record
dataset/record/00000019_NO_09.wav,record
dataset/record/00000019_NO_10.wav,record
dataset/record/00000029_NO_01.wav,record
dataset/record/00000029_NO_02.wav,record
dataset/record/00000029_NO_03.wav,record
dataset/record/00000029_NO_04.wav,record
dataset/record/00000029_NO_05.wav,record
dataset/record/00000029_NO_06.wav,record
dataset/record/00000029_NO_07.wav,record
dataset/record/00000029_NO_08.wav,record
dataset/record/00000029_NO_09.wav,record
dataset/record/00000029_NO_10.wav,record
dataset/record/00000018_NO_01.wav,record
dataset/record/00000018_NO_02.wav,record
dataset/record/00000018_NO_03.wav,record
dataset/record/00000018_NO_04.wav,record
dataset/record/00000018_NO_05.wav,record
dataset/record/00000018_NO_06.wav,record
dataset/record/00000018_NO_07.wav,record
dataset/record/00000018_NO_08.wav,record
dataset/record/00000018_NO_09.wav,record
dataset/record/00000018_NO_10.wav,record
dataset/record/00000015_NO_01.wav,record
dataset/record/00000015_NO_02.wav,record
dataset/record/00000015_NO_03.wav,record
dataset/record/00000015_NO_04.wav,record
dataset/record/00000015_NO_05.wav,record
dataset/record/00000015_NO_06.wav,record
dataset/record/00000015_NO_07.wav,record
dataset/record/00000015_NO_08.wav,record
dataset/record/00000015_NO_09.wav,record
dataset/record/00000015_NO_10.wav,record
dataset/record/00000016_NO_01.wav,record
dataset/record/00000016_NO_02.wav,record
dataset/record/00000016_NO_03.wav,record
dataset/record/00000016_NO_04.wav,record
dataset/record/00000016_NO_05.wav,record
dataset/record/00000016_NO_06.wav,record
dataset/record/00000016_NO_07.wav,record
dataset/record/00000016_NO_08.wav,record
dataset/record/00000016_NO_09.wav,record
dataset/record/00000016_NO_10.wav,record
dataset/record/00000024_NO_01.wav,record
dataset/record/00000024_NO_02.wav,record
dataset/record/00000024_NO_03.wav,record
dataset/record/00000024_NO_04.wav,record
dataset/record/00000024_NO_05.wav,record
dataset/record/00000024_NO_06.wav,record
dataset/record/00000024_NO_07.wav,record
dataset/record/00000024_NO_08.wav,record
dataset/record/00000024_NO_09.wav,record
dataset/record/00000024_NO_10.wav,record
dataset/record/00000006_NO_01.wav,record
dataset/record/00000006_NO_02.wav,record
dataset/record/00000006_NO_03.wav,record
dataset/record/00000006_NO_04.wav,record
dataset/record/00000006_NO_05.wav,record
dataset/record/00000006_NO_06.wav,record
dataset/record/00000006_NO_07.wav,record
dataset/record/00000006_NO_08.wav,record
dataset/record/00000006_NO_09.wav,record
dataset/record/00000006_NO_10.wav,record
dataset/right/00000030_NO_01.wav,right
dataset/right/00000030_NO_02.wav,right
dataset/right/00000030_NO_03.wav,right
dataset/right/00000030_NO_04.wav,right
dataset/right/00000030_NO_05.wav,right
dataset/right/00000030_NO_06.wav,right
dataset/right/00000030_NO_07.wav,right
dataset/right/00000030_NO_08.wav,right
dataset/right/00000030_NO_09.wav,right
dataset/right/00000030_NO_10.wav,right
dataset/right/00000013_NO_01.wav,right
dataset/right/00000013_NO_02.wav,right
dataset/right/00000013_NO_03.wav,right
dataset/right/00000013_NO_04.wav,right
dataset/right/00000013_NO_05.wav,right
dataset/right/00000013_NO_06.wav,right
dataset/right/00000013_NO_07.wav,right
dataset/right/00000013_NO_08.wav,right
dataset/right/00000013_NO_09.wav,right
dataset/right/00000013_NO_10.wav,right
dataset/right/00000017_NO_01.wav,right
dataset/right/00000017_NO_02.wav,right
dataset/right/00000017_NO_03.wav,right
dataset/right/00000017_NO_04.wav,right
dataset/right/00000017_NO_05.wav,right
dataset/right/00000017_NO_06.wav,right
dataset/right/00000017_NO_07.wav,right
dataset/right/00000017_NO_08.wav,right
dataset/right/00000017_NO_09.wav,right
dataset/right/00000017_NO_10.wav,right
dataset/right/00000020_NO_01.wav,right
dataset/right/00000020_NO_02.wav,right
dataset/right/00000020_NO_03.wav,right
dataset/right/00000020_NO_04.wav,right
dataset/right/00000020_NO_05.wav,right
dataset/right/00000020_NO_06.wav,right
dataset/right/00000020_NO_07.wav,right
dataset/right/00000020_NO_08.wav,right
dataset/right/00000020_NO_09.wav,right
dataset/right/00000020_NO_10.wav,right
dataset/right/00000022_NO_01.wav,right
dataset/right/00000022_NO_02.wav,right
dataset/right/00000022_NO_03.wav,right
dataset/right/00000022_NO_04.wav,right
dataset/right/00000022_NO_05.wav,right
dataset/right/00000022_NO_06.wav,right
dataset/right/00000022_NO_07.wav,right
dataset/right/00000022_NO_08.wav,right
dataset/right/00000022_NO_09.wav,right
dataset/right/00000022_NO_10.wav,right
dataset/right/00000009_NO_01.wav,right
dataset/right/00000009_NO_02.wav,right
dataset/right/00000009_NO_03.wav,right
dataset/right/00000009_NO_04.wav,right
dataset/right/00000009_NO_05.wav,right
dataset/right/00000009_NO_06.wav,right
dataset/right/00000009_NO_07.wav,right
dataset/right/00000009_NO_08.wav,right
dataset/right/00000009_NO_09.wav,right
dataset/right/00000009_NO_10.wav,right
dataset/right/00000005_NO_01.wav,right
dataset/right/00000005_NO_02.wav,right
dataset/right/00000005_NO_03.wav,right
dataset/right/00000005_NO_04.wav,right
dataset/right/00000005_NO_05.wav,right
dataset/right/00000005_NO_06.wav,right
dataset/right/00000005_NO_07.wav,right
dataset/right/00000005_NO_08.wav,right
dataset/right/00000005_NO_09.wav,right
dataset/right/00000005_NO_10.wav,right
dataset/right/00000027_NO_01.wav,right
dataset/right/00000027_NO_02.wav,right
dataset/right/00000027_NO_03.wav,right
dataset/right/00000027_NO_04.wav,right
dataset/right/00000027_NO_05.wav,right
dataset/right/00000027_NO_06.wav,right
dataset/right/00000027_NO_07.wav,right
dataset/right/00000027_NO_08.wav,right
dataset/right/00000027_NO_09.wav,right
dataset/right/00000027_NO_10.wav,right
dataset/right/00000011_NO_01.wav,right
dataset/right/00000011_NO_02.wav,right
dataset/right/00000011_NO_03.wav,right
dataset/right/00000011_NO_04.wav,right
dataset/right/00000011_NO_05.wav,right
dataset/right/00000011_NO_06.wav,right
dataset/right/00000011_NO_07.wav,right
dataset/right/00000011_NO_08.wav,right
dataset/right/00000011_NO_09.wav,right
dataset/right/00000011_NO_10.wav,right
dataset/right/00000023_NO_01.wav,right
dataset/right/00000023_NO_02.wav,right
dataset/right/00000023_NO_03.wav,right
dataset/right/00000023_NO_04.wav,right
dataset/right/00000023_NO_05.wav,right
dataset/right/00000023_NO_06.wav,right
dataset/right/00000023_NO_07.wav,right
dataset/right/00000023_NO_08.wav,right
dataset/right/00000023_NO_09.wav,right
dataset/right/00000023_NO_10.wav,right
dataset/right/00000001_NO_01.wav,right
dataset/right/00000001_NO_02.wav,right
dataset/right/00000001_NO_03.wav,right
dataset/right/00000001_NO_04.wav,right
dataset/right/00000001_NO_05.wav,right
dataset/right/00000001_NO_06.wav,right
dataset/right/00000001_NO_07.wav,right
dataset/right/00000001_NO_08.wav,right
dataset/right/00000001_NO_09.wav,right
dataset/right/00000001_NO_10.wav,right
dataset/right/00000019_NO_01.wav,right
dataset/right/00000019_NO_02.wav,right
dataset/right/00000019_NO_03.wav,right
dataset/right/00000019_NO_04.wav,right
dataset/right/00000019_NO_05.wav,right
dataset/right/00000019_NO_06.wav,right
dataset/right/00000019_NO_07.wav,right
dataset/right/00000019_NO_08.wav,right
dataset/right/00000019_NO_09.wav,right
dataset/right/00000019_NO_10.wav,right
dataset/right/00000029_NO_01.wav,right
dataset/right/00000029_NO_02.wav,right
dataset/right/00000029_NO_03.wav,right
dataset/right/00000029_NO_04.wav,right
dataset/right/00000029_NO_05.wav,right
dataset/right/00000029_NO_06.wav,right
dataset/right/00000029_NO_07.wav,right
dataset/right/00000029_NO_08.wav,right
dataset/right/00000029_NO_09.wav,right
dataset/right/00000029_NO_10.wav,right
dataset/right/00000018_NO_01.wav,right
dataset/right/00000018_NO_02.wav,right
dataset/right/00000018_NO_03.wav,right
dataset/right/00000018_NO_04.wav,right
dataset/right/00000018_NO_05.wav,right
dataset/right/00000018_NO_06.wav,right
dataset/right/00000018_NO_07.wav,right
dataset/right/00000018_NO_08.wav,right
dataset/right/00000018_NO_09.wav,right
dataset/right/00000018_NO_10.wav,right
dataset/right/00000015_NO_01.wav,right
dataset/right/00000015_NO_02.wav,right
dataset/right/00000015_NO_03.wav,right
dataset/right/00000015_NO_04.wav,right
dataset/right/00000015_NO_05.wav,right
dataset/right/00000015_NO_06.wav,right
dataset/right/00000015_NO_07.wav,right
dataset/right/00000015_NO_08.wav,right
dataset/right/00000015_NO_09.wav,right
dataset/right/00000015_NO_10.wav,right
dataset/right/00000016_NO_01.wav,right
dataset/right/00000016_NO_02.wav,right
dataset/right/00000016_NO_03.wav,right
dataset/right/00000016_NO_04.wav,right
dataset/right/00000016_NO_05.wav,right
dataset/right/00000016_NO_06.wav,right
dataset/right/00000016_NO_07.wav,right
dataset/right/00000016_NO_08.wav,right
dataset/right/00000016_NO_09.wav,right
dataset/right/00000016_NO_10.wav,right
dataset/right/00000024_NO_01.wav,right
dataset/right/00000024_NO_02.wav,right
dataset/right/00000024_NO_03.wav,right
dataset/right/00000024_NO_04.wav,right
dataset/right/00000024_NO_05.wav,right
dataset/right/00000024_NO_06.wav,right
dataset/right/00000024_NO_07.wav,right
dataset/right/00000024_NO_08.wav,right
dataset/right/00000024_NO_09.wav,right
dataset/right/00000024_NO_10.wav,right
dataset/right/00000006_NO_01.wav,right
dataset/right/00000006_NO_02.wav,right
